long,lat
-73.875214,40.682887
-73.941166,40.792183
-73.905459,40.689061
-73.983119,40.722276
-73.764504,40.681468
-73.951795,40.668224
-73.918876,40.732801
-73.994292,40.712674
-73.9619,40.654871
-73.942492,40.8354
-73.922855,40.652123
-73.951564,40.813418
-73.872318,40.688214
-73.988877,40.745139
-73.976993,40.787907
-73.883308,40.651313
-73.948888,40.644427
-73.955842,40.59664
-73.791868,40.679747
-73.955498,40.709949
-73.919543,40.631471
-73.959073,40.585381
-73.941163,40.597284
-73.861069,40.669618
-73.870673,40.685276
-73.748204,40.596474
-73.94353,40.825906
-73.938286,40.652192
-73.934454,40.801419
-73.932861,40.850506
-73.940136,40.68826
-73.924505,40.664008
-73.764927,40.660764
-73.943842,40.823648
-73.991438,40.737682
-73.974779,40.687264
-73.956027,40.687748
-73.992457,40.711754
-73.86835,40.684839
-73.942032,40.810564
-73.956932,40.815725
-73.898372,40.63937
-73.908539,40.693874
-73.937595,40.685555
-74.001881,40.726153
-73.910189,40.687271
-73.975142,40.73541
-73.748946,40.601671
-73.933518,40.694266
-73.929452,40.684903
-73.761609,40.679738
-73.889492,40.739158
-73.911082,40.679515
-73.796705,40.758418
-73.950865,40.643893
-73.805944,40.684969
-73.924202,40.862917
-73.935018,40.6186
-73.963791,40.677318
-73.754366,40.602143
-73.974295,40.633429
-73.864385,40.757791
-73.869451,40.672673
-73.946206,40.683065
-73.880013,40.685244
-73.73267,40.712577
-73.955808,40.806607
-73.930358,40.616567
-73.890759,40.678579
-73.929807,40.62698
-73.926633,40.671331
-73.784768,40.596177
-73.938028,40.836787
-73.742559,40.695998
-73.907149,40.632436
-73.887993,40.6621
-74.009133,40.654345
-73.996242,40.714169
-73.900143,40.615619
-74.083073,40.612439
-73.939724,40.826154
-73.960999,40.650623
-73.74995,40.679129
-73.990009,40.575069
-73.952469,40.655189
-73.919411,40.666278
-73.855703,40.684539
-73.833435,40.699452
-73.961513,40.760431
-73.917677,40.65879
-73.878899,40.741859
-73.948046,40.702903
-73.948657,40.826452
-73.915523,40.870243
-73.978727,40.593253
-73.789396,40.708451
-73.971111,40.79322
-73.923634,40.67907
-73.93716,40.694169
-73.926329,40.661761
-73.917024,40.670687
-73.787486,40.673181
-73.943701,40.816285
-73.981118,40.590717
-73.888284,40.665145
-73.728535,40.685831
-73.893396,40.746272
-73.934145,40.642737
-73.990624,40.717606
-73.988163,40.590101
-73.944719,40.662822
-73.99464,40.642939
-73.984749,40.718081
-73.96485,40.796342
-73.948039,40.827007
-73.91972,40.681519
-73.925309,40.868667
-73.989059,40.644119
-73.950173,40.672102
-73.935399,40.687306
-73.962187,40.657449
-73.941803,40.812815
-73.926268,40.661705
-73.934865,40.759086
-73.90955,40.691503
-73.942847,40.798143
-73.9414,40.68468
-73.792846,40.709086
-73.988312,40.746888
-73.886641,40.655958
-73.761954,40.688236
-73.942098,40.791276
-73.733336,40.729011
-73.912522,40.692205
-74.124298,40.622753
-73.884506,40.744413
-73.988523,40.721462
-73.907941,40.596571
-73.900927,40.666076
-73.943483,40.796073
-73.987123,40.760702
-73.753809,40.600972
-73.932725,40.852898
-73.944231,40.819673
-73.993945,40.713744
-73.985703,40.747056
-73.758138,40.602149
-73.759564,40.69307
-73.957818,40.708768
-73.941994,40.698354
-73.939562,40.725304
-73.919679,40.696545
-73.942222,40.689428
-73.930302,40.702428
-73.75404,40.707309
-73.943971,40.669591
-73.790088,40.694981
-73.941078,40.596847
-73.841961,40.688445
-73.94968,40.802024
-73.925934,40.660277
-73.92432,40.661203
-73.781707,40.704188
-73.955265,40.676613
-73.908156,40.680693
-73.909376,40.664841
-73.945263,40.793821
-73.893872,40.650237
-73.938705,40.766676
-73.934607,40.687966
-74.006696,40.632025
-73.9994,40.644101
-73.946462,40.6969
-73.806476,40.686955
-73.98754,40.761156
-73.933715,40.6875
-73.945819,40.641829
-73.907655,40.673193
-73.881294,40.748001
-73.874951,40.686506
-73.990276,40.756567
-73.753719,40.655365
-73.966783,40.646459
-73.888192,40.671715
-73.949217,40.675071
-73.790118,40.709906
-73.855411,40.702083
-73.971456,40.679569
-73.97076,40.755825
-73.94968,40.802024
-73.881442,40.668926
-73.941771,40.807089
-73.948428,40.822151
-73.935157,40.847561
-73.968458,40.638525
-73.936584,40.811486
-73.967477,40.681754
-74.010575,40.637817
-73.950431,40.671874
-73.982024,40.694295
-73.791778,40.679165
-73.847775,40.775039
-73.862679,40.757854
-73.94905,40.828535
-73.938193,40.792188
-74.082773,40.623588
-73.951735,40.699499
-73.764029,40.691957
-73.967273,40.645612
-73.8096,40.705869
-73.932849,40.848038
-73.913457,40.701602
-73.902628,40.692277
-73.748585,40.605499
-73.78898,40.593645
-73.928372,40.622336
-73.933915,40.847773
-73.987242,40.572496
-73.796183,40.713549
-73.937752,40.701802
-73.755828,40.706876
-73.939533,40.695824
-73.944419,40.762829
-73.778676,40.691138
-73.912714,40.645976
-73.876424,40.675231
-73.79555,40.595683
-73.817497,40.678564
-73.992321,40.713377
-74.009223,40.574996
-73.922354,40.672576
-73.959238,40.717736
-73.900848,40.639168
-73.982486,40.637242
-73.953341,40.662884
-73.90929,40.663551
-73.966168,40.801617
-73.959976,40.689343
-73.919708,40.667547
-73.929682,40.683468
-73.767959,40.704889
-73.960511,40.660659
-73.951497,40.661611
-73.938232,40.633376
-73.888465,40.669594
-73.885927,40.656639
-73.822978,40.698928
-73.796233,40.592306
-73.738565,40.652355
-73.801897,40.701969
-73.764718,40.681546
-73.900599,40.759846
-73.915771,40.635594
-73.981024,40.688844
-73.916942,40.671607
-73.768507,40.595021
-73.739241,40.699032
-73.991134,40.757902
-73.939883,40.634579
-73.813908,40.696865
-73.94433,40.836686
-73.943604,40.638987
-73.912569,40.700358
-73.973926,40.68718
-73.981167,40.695703
-73.915349,40.655838
-73.941272,40.807959
-74.200184,40.539465
-73.933634,40.667234
-73.921999,40.676341
-73.875427,40.737516
-73.748067,40.764119
-74.162902,40.631904
-73.943861,40.697144
-73.961638,40.622804
-73.950326,40.789545
-73.939917,40.802801
-73.789142,40.706481
-73.954873,40.703993
-73.863826,40.669223
-73.941611,40.684162
-74.002144,40.652956
-73.763415,40.67668
-73.876479,40.748416
-73.935096,40.794279
-73.909056,40.696683
-73.862122,40.745728
-73.763556,40.699178
-73.993082,40.61626
-74.076562,40.623988
-74.009078,40.653309
-73.937732,40.84403
-73.956899,40.642829
-73.912954,40.653363
-73.731077,40.726525
-73.749131,40.597673
-73.803627,40.687295
-73.939744,40.698655
-73.944576,40.824937
-73.898139,40.666142
-73.748223,40.677696
-73.831001,40.684897
-74.060433,40.61117
-73.81551,40.689737
-73.891983,40.63341
-73.908972,40.66424
-73.905897,40.680751
-73.957678,40.801941
-73.938497,40.825644
-73.914851,40.694633
-73.924522,40.67725
-73.991692,40.735204
-73.995476,40.714069
-73.907917,40.682571
-74.085391,40.644897
-73.926891,40.703667
-73.794917,40.698108
-73.907307,40.656273
-73.979293,40.695217
-73.930002,40.656989
-73.956182,40.624998
-74.012649,40.642866
-73.911067,40.675617
-73.89707,40.676308
-74.010775,40.717621
-73.937495,40.697389
-73.756345,40.671547
-73.955307,40.63948
-73.827102,40.755744
-73.749112,40.681588
-74.005528,40.739003
-73.943189,40.813499
-74.00523,40.646406
-73.791714,40.697391
-73.997389,40.57399
-74.007079,40.641325
-73.918583,40.687406
-73.872828,40.687835
-73.957083,40.678644
-73.939649,40.821982
-73.774099,40.678435
-73.930525,40.681122
-74.033418,40.612613
-73.93158,40.761706
-73.908814,40.681161
-73.929695,40.737531
-73.876219,40.671345
-73.926376,40.861102
-73.787099,40.69723
-73.886355,40.671319
-73.974175,40.591194
-73.920956,40.86416
-73.989211,40.729323
-73.950126,40.683495
-73.962897,40.719228
-73.891632,40.68084
-73.939698,40.75008
-73.938695,40.679745
-73.90574,40.628594
-73.93368,40.670397
-73.917688,40.692666
-73.768615,40.712461
-73.91201,40.657364
-73.747345,40.671932
-73.922399,40.660495
-73.949876,40.646912
-73.891423,40.746357
-73.885192,40.656918
-73.958312,40.734701
-73.940122,40.828875
-73.893361,40.681952
-73.926509,40.652717
-73.937311,40.749861
-73.798396,40.671802
-73.915946,40.65805
-73.932448,40.599535
-73.948951,40.825902
-73.90365,40.657636
-73.981522,40.576988
-73.914642,40.687507
-73.745628,40.602638
-74.014453,40.641043
-73.91407,40.713454
-73.94464,40.687379
-73.997286,40.739343
-73.922965,40.673784
-73.908525,40.690248
-73.911813,40.68318
-73.895521,40.651661
-74.073976,40.626114
-73.940379,40.82225
-73.831059,40.765816
-73.999796,40.576361
-73.949568,40.811142
-73.898232,40.638966
-73.942076,40.688697
-73.919926,40.708199
-73.946733,40.650827
-73.906487,40.662971
-73.752643,40.695951
-73.912359,40.707095
-74.027631,40.616928
-73.916132,40.684236
-73.870133,40.666733
-73.847746,40.671467
-73.9556,40.681065
-73.952656,40.824097
-73.882811,40.666492
-73.9255,40.680588
-73.943512,40.820543
-74.165088,40.624306
-73.989858,40.73322
-73.796001,40.697824
-73.948859,40.822372
-73.990039,40.683399
-73.8858,40.637179
-73.87734,40.725961
-73.759699,40.740316
-73.924009,40.637424
-73.923698,40.658868
-73.964428,40.681406
-73.974893,40.613187
-73.939109,40.692838
-73.870813,40.678948
-73.90158,40.660451
-73.949689,40.795327
-73.918244,40.688705
-73.747179,40.716788
-73.98141,40.758363
-73.900599,40.759846
-73.894289,40.664622
-73.952541,40.82203
-73.996614,40.575406
-73.916838,40.66348
-73.948392,40.650955
-73.930919,40.868571
-73.922168,40.679373
-73.74713,40.611796
-73.942557,40.821778
-73.912419,40.656756
-73.937989,40.696
-73.896193,40.752559
-73.944927,40.787038
-73.996118,40.572693
-73.861311,40.750173
-73.960997,40.649384
-73.947611,40.806861
-73.961719,40.648002
-73.945823,40.674168
-73.987258,40.732527
-73.939945,40.816335
-73.749947,40.679323
-74.005755,40.751745
-74.032248,40.620254
-73.912448,40.723304
-73.998286,40.579075
-73.961257,40.577743
-74.001163,40.762021
-73.930066,40.801317
-73.805515,40.701881
-73.880353,40.666668
-73.977498,40.687535
-73.9362,40.830794
-73.953079,40.810094
-73.904556,40.668811
-73.927354,40.693093
-73.995645,40.744099
-73.912778,40.665756
-73.948227,40.665699
-73.927387,40.699469
-73.863718,40.666107
-74.06338,40.610175
-73.94865,40.829709
-73.89379,40.638699
-73.938261,40.698418
-73.940207,40.800557
-73.9606,40.660027
-73.971754,40.580443
-73.934547,40.845897
-73.911518,40.681712
-73.991135,40.575925
-73.925259,40.664363
-73.957986,40.643872
-73.908775,40.668754
-73.952991,40.638777
-73.980544,40.716753
-73.984756,40.682772
-73.908424,40.67982
-73.947422,40.671741
-73.857757,40.732483
-73.892966,40.66044
-73.991492,40.757847
-73.976526,40.786497
-73.946053,40.675081
-73.936309,40.822265
-74.006842,40.733753
-73.892293,40.682538
-73.997417,40.742503
-73.918997,40.703204
-73.980236,40.596296
-73.938367,40.792136
-73.987444,40.711377
-73.937575,40.826763
-73.911791,40.681023
-73.923065,40.662673
-73.818682,40.750069
-73.774771,40.595735
-73.929655,40.861956
-73.944239,40.841697
-73.896784,40.636619
-73.901615,40.675532
-73.862943,40.677232
-73.987814,40.743787
-73.949915,40.676096
-73.783466,40.68482
-73.791432,40.680646
-73.88133,40.740154
-73.783015,40.684277
-73.961882,40.71379
-73.920467,40.710921
-73.923109,40.668373
-73.92923,40.696826
-73.916199,40.690692
-73.810067,40.693606
-73.938879,40.71761
-73.962499,40.677079
-73.937004,40.633312
-73.78502,40.706307
-73.824219,40.767615
-73.887099,40.743676
-73.789272,40.695326
-73.915877,40.659713
-73.944957,40.684708
-73.981283,40.695434
-73.847659,40.781425
-73.911944,40.72095
-73.944864,40.583689
-73.95246,40.686092
-73.948273,40.804144
-73.912228,40.677507
-74.168105,40.533458
-73.94298,40.692626
-73.948269,40.810758
-73.944328,40.802192
-73.916773,40.67339
-73.795044,40.694321
-73.841307,40.694597
-73.984709,40.59981
-73.839967,40.681085
-73.799127,40.670338
-73.884952,40.635142
-73.959696,40.654839
-73.947461,40.650999
-73.928214,40.687384
-73.960622,40.660205
-73.820742,40.773155
-73.807056,40.684255
-73.92461,40.651113
-73.959976,40.689343
-73.986246,40.602544
-73.930989,40.649073
-73.93729,40.676281
-73.814157,40.703785
-73.948822,40.657848
-73.938565,40.819831
-73.937643,40.844292
-73.958857,40.814718
-73.789731,40.673365
-73.951113,40.805154
-73.911086,40.680145
-73.994959,40.572391
-73.868715,40.673564
-73.929979,40.867796
-73.873655,40.685181
-73.931623,40.663577
-73.938991,40.816662
-73.936982,40.70191
-73.923495,40.675355
-73.893406,40.681889
-73.982071,40.673162
-74.097274,40.587572
-73.977673,40.648841
-74.01291,40.702251
-73.906238,40.672865
-74.005924,40.60184
-73.940082,40.672962
-73.919506,40.697053
-73.759427,40.606845
-73.905302,40.666189
-73.949832,40.813658
-73.947117,40.825904
-74.002049,40.732084
-73.925782,40.755866
-73.892964,40.678923
-73.944573,40.69582
-73.919165,40.684491
-73.932523,40.708238
-73.811506,40.682991
-73.806627,40.59083
-73.830978,40.765733
-73.864299,40.752736
-73.961164,40.660746
-73.889296,40.635806
-73.948398,40.795313
-73.997396,40.574024
-73.927891,40.691488
-73.904728,40.679609
-73.753216,40.705341
-74.001979,40.749149
-73.953636,40.633263
-73.912097,40.693527
-73.985441,40.718619
-73.951052,40.66621
-73.871122,40.728594
-73.956564,40.619521
-73.908709,40.700504
-73.842445,40.781431
-73.940431,40.685796
-73.810671,40.697069
-73.95077,40.65173
-73.796681,40.708077
-73.957017,40.674329
-73.979973,40.604772
-73.912112,40.771287
-73.93566,40.693271
-73.870205,40.748507
-73.938609,40.67777
-73.977649,40.756985
-73.912796,40.677539
-73.895016,40.6646
-73.946979,40.688223
-73.934296,40.762342
-73.903202,40.657439
-73.854916,40.757073
-73.999097,40.580172
-73.861099,40.735278
-73.76757,40.662832
-73.927869,40.672495
-73.780256,40.686281
-73.893844,40.658352
-73.949017,40.684809
-74.030392,40.618112
-73.877985,40.673825
-73.990227,40.759218
-73.932939,40.799571
-73.93599,40.8072
-73.771332,40.710399
-73.792947,40.673512
-73.880694,40.642651
-73.955239,40.812353
-73.879427,40.666486
-73.810924,40.749754
-73.958981,40.655605
-73.863249,40.817862
-73.865734,40.681128
-73.820223,40.585567
-73.870694,40.76314
-73.928282,40.661447
-73.908713,40.777626
-73.935374,40.800162
-73.948903,40.825676
-73.943719,40.732391
-73.812834,40.668798
-73.762934,40.671813
-73.920956,40.681469
-73.890429,40.659557
-73.940776,40.819496
-73.831753,40.759756
-73.796838,40.684829
-73.855502,40.688201
-73.9362,40.830794
-73.887184,40.738528
-73.842493,40.69445
-73.753238,40.680117
-73.950778,40.800337
-73.884351,40.740613
-73.942498,40.79035
-73.959357,40.806121
-73.790061,40.696224
-73.937996,40.619408
-73.970178,40.64018
-73.951546,40.814371
-73.906182,40.669138
-73.957741,40.639029
-73.925471,40.70377
-73.841849,40.720801
-73.926268,40.661705
-73.928265,40.650228
-73.956837,40.68334
-73.973735,40.754619
-73.843979,40.721455
-73.788619,40.590358
-73.951847,40.669839
-73.75956,40.68262
-73.926633,40.671331
-73.796208,40.707344
-73.943662,40.679982
-73.776356,40.783622
-73.976943,40.69423
-73.978231,40.720674
-73.912686,40.661993
-73.931428,40.694226
-73.835145,40.680601
-73.961754,40.668037
-73.963795,40.616876
-73.871755,40.675335
-73.940113,40.674754
-73.988408,40.744443
-74.121687,40.573445
-73.9377,40.693036
-73.98127,40.641862
-73.897492,40.637374
-73.80832,40.688764
-73.949006,40.68406
-73.957446,40.645248
-73.957657,40.671536
-73.948364,40.830403
-73.921652,40.865286
-73.737639,40.675064
-73.937201,40.596431
-73.910594,40.681736
-73.879683,40.66117
-73.783015,40.684277
-73.943079,40.834014
-73.947065,40.811656
-73.825216,40.677025
-73.968537,40.643825
-73.77248,40.595906
-73.985176,40.718639
-73.942159,40.693273
-73.949832,40.813658
-73.928918,40.665899
-73.990038,40.683058
-73.972277,40.76259
-74.004818,40.743118
-73.948405,40.800469
-73.947176,40.796797
-73.924785,40.768375
-73.950101,40.699232
-73.860058,40.696007
-73.919221,40.862002
-73.988212,40.764307
-73.911447,40.690397
-73.826554,40.685502
-73.949557,40.68039
-73.9521742,40.6663585
-73.94329,40.689214
-73.997862,40.741056
-73.945569,40.677334
-73.948392,40.650955
-73.926488,40.773321
-73.938087,40.595091
-73.783305,40.707945
-74.007417,40.653271
-73.90863,40.746732
-73.830709,40.700005
-73.92246,40.67146
-73.949374,40.689266
-73.8726,40.672581
-74.0814,40.615722
-73.900885,40.696854
-73.921569,40.662559
-73.8677,40.678144
-73.865204,40.755906
-73.946413,40.651054
-73.826455,40.754016
-73.854677,40.742545
-73.800559,40.674819
-73.88392,40.743602
-73.97983,40.718105
-73.752193,40.715793
-73.881138,40.675957
-73.797955,40.681073
-74.14041,40.629685
-73.80467,40.712841
-74.007023,40.74889
-73.942186,40.786537
-73.763807,40.684966
-73.782771,40.695995
-73.808462,40.705752
-73.997285,40.577514
-73.788452,40.680889
-73.952114,40.789003
-73.950186,40.801332
-73.939359,40.796867
-73.94797,40.634728
-73.86814,40.671738
-73.918267,40.739967
-73.942412,40.676559
-73.949703,40.775193
-73.923698,40.679074
-73.963099,40.651981
-73.892128,40.766687
-73.980047,40.628534
-73.943475,40.832755
-73.784546,40.595076
-74.015771,40.644893
-73.912982,40.694123
-73.928481,40.585295
-73.934913,40.79668
-73.993261,40.720183
-73.954755,40.655885
-73.861316,40.671142
-73.919009,40.70429
-73.994138,40.766367
-73.829852,40.579883
-73.95721,40.663517
-73.738409,40.692366
-73.919076,40.695959
-73.957299,40.630512
-73.936657,40.669101
-73.814234,40.737816
-73.945441,40.63832
-73.807279,40.704325
-73.870689,40.697663
-73.755073,40.664728
-73.989698,40.7311
-73.915449,40.661933
-73.960954,40.799184
-73.749856,40.704277
-73.756178,40.673396
-74.086524,40.642564
-73.98487,40.644947
-73.864835,40.667344
-73.775513,40.709347
-73.887042,40.649456
-73.885927,40.656639
-73.925219,40.683979
-73.891832,40.633274
-73.910607,40.686694
-74.004007,40.744306
-73.917587,40.690324
